type	latitude	longitude	altitude (m)	name	desc
T	44.344252979	11.721063695	38.7		
T	44.344214765	11.720901719	39.0		
T	44.344180387	11.720731011	39.4		
T	44.344138283	11.720499615	39.9		
T	44.344118118	11.720329651	39.4		
T	44.344108393	11.720140037	38.7		
T	44.344104952	11.719927647	38.0		
T	44.344103408	11.719508227	37.1		
T	44.344109918	11.718413957	37.1		
T	44.344115968	11.717209227	39.0		
T	44.344119986	11.716449076	39.8		
T	44.344121804	11.716346994	39.7		
T	44.344127166	11.716248450	39.4		
T	44.344135703	11.716158068	39.1		
T	44.344148789	11.716056059	39.2		
T	44.344255247	11.715378550	41.0		
T	44.344401761	11.714456984	43.8		
T	44.344469266	11.714040214	46.0		
