type	latitude	longitude	altitude (m)	name	desc
T	51.207639164	-1.597309208	83.0		
T	51.207621708	-1.597641592	83.0		
T	51.207600833	-1.597989057	83.0		
T	51.207578204	-1.598257807	83.2		
T	51.207553204	-1.598510024	83.1		
T	51.207531115	-1.598725522	83.0		
T	51.207485922	-1.599073685	83.0		
T	51.207421996	-1.599487891	83.1		
T	51.207370366	-1.599813671	83.7		
T	51.207303183	-1.600166947	84.0		
T	51.207254410	-1.600435391	84.1		
T	51.207196443	-1.600707556	84.5		
T	51.207050052	-1.601333305	85.8		
T	51.206968471	-1.601671692	87.0		
T	51.206896876	-1.601957873	88.3		
T	51.206802098	-1.602280443	88.2		
T	51.206673994	-1.602652255	89.0		
T	51.206607114	-1.602833260	89.5		
T	51.206436886	-1.603259112	90.1		
T	51.206299894	-1.603579058	91.0		
T	51.206216739	-1.603779637	91.2		
T	51.206183548	-1.603859914	91.2		
T	51.206149276	-1.603947423	91.3		
T	51.206107321	-1.604055518	91.6		
T	51.206076585	-1.604137354	92.2		
T	51.206044593	-1.604224191	92.4		
T	51.205997318	-1.604374758	92.5		
T	51.205948939	-1.604552554	92.5		
T	51.205915436	-1.604702477	92.3		
T	51.205882881	-1.604900499	92.8		
T	51.205862241	-1.605074453	93.3		
T	51.205852345	-1.605216092	93.8		
T	51.205849347	-1.605423575	94.0		
T	51.205857371	-1.605656890	94.5		
T	51.205881319	-1.605899289	95.2		
T	51.205899507	-1.606009147	95.2		
T	51.205914535	-1.606075986	95.3		
T	51.205933699	-1.606120120	95.4		
T	51.205955792	-1.606157583	95.5		
T	51.205998765	-1.606213068	95.7		
T	51.206032645	-1.606250117	95.9		
T	51.206074728	-1.606289558	96.0		
T	51.206107550	-1.606318906	96.0		
T	51.206149619	-1.606355098	96.1		
T	51.206186503	-1.606385036	96.3		
T	51.206203145	-1.606411344	96.4		
T	51.206215465	-1.606434247	96.5		
T	51.206221336	-1.606448038	96.5		
T	51.206225223	-1.606464496	96.6		
T	51.206225978	-1.606485402	96.6		
T	51.206224470	-1.606505122	96.7		
T	51.206220226	-1.606527028	96.7		
T	51.206213576	-1.606548745	96.7		
T	51.206206087	-1.606575919	96.8		
T	51.206198225	-1.606595553	96.8		
T	51.206174083	-1.606649500	97.0		
T	51.206139880	-1.606717934	97.0		
T	51.206121249	-1.606773080	97.0		
T	51.206110255	-1.606830439	97.0		
T	51.206103996	-1.606884578	97.0		
T	51.206101712	-1.606941012	97.0		
T	51.206101480	-1.606988153	97.0		
T	51.206110385	-1.607050047	97.0		
T	51.206126694	-1.607110240	97.0		
T	51.206154127	-1.607181650	97.1		
T	51.206207665	-1.607304519	97.3		
T	51.206276199	-1.607440908	97.6		
T	51.206296206	-1.607477473	97.7		
T	51.206309645	-1.607512884	97.7		
T	51.206420267	-1.607707701	98.0		
T	51.206548300	-1.607913800	98.0		
T	51.206745369	-1.608181578	97.7		
T	51.206853462	-1.608317868	97.7		
T	51.206932958	-1.608412364	98.0		
T	51.207014351	-1.608497252	97.9		
T	51.207139593	-1.608628945	97.3		
T	51.207269498	-1.608759721	97.0		
T	51.207438191	-1.608914391	97.0		
T	51.207550799	-1.609015179	97.0		
T	51.207635903	-1.609080313	97.0		
