type	latitude	longitude	altitude (m)	name	desc
T	45.612980701	9.280823205	180.0		
T	45.613064589	9.280789389	180.0		
T	45.613155506	9.280755800	180.0		
T	45.613221461	9.280730288	180.0		
T	45.613301815	9.280706836	180.0		
T	45.613390480	9.280689639	180.0		
T	45.613504784	9.280669134	180.0		
T	45.613594639	9.280659936	180.0		
T	45.613735114	9.280647181	180.0		
T	45.613920241	9.280644409	180.0		
T	45.614194894	9.280636799	180.0		
T	45.614533778	9.280631417	180.0		
T	45.615146846	9.280618536	180.6		
T	45.615418694	9.280624432	181.0		
T	45.615731676	9.280649348	181.0		
T	45.615938883	9.280667262	181.0		
T	45.616202974	9.280701571	180.5		
