type	latitude	longitude	altitude (m)	name	desc
T	36.706878191	-6.031702470	39.2		
T	36.706868486	-6.031631953	39.3		
T	36.706870741	-6.031554381	39.4		
T	36.706880992	-6.031483665	39.4		
T	36.706903452	-6.031406673	39.3		
T	36.706942494	-6.031336071	39.4		
T	36.706986844	-6.031276743	39.9		
T	36.707034854	-6.031233079	40.3		
T	36.707088700	-6.031205828	40.5		
T	36.707131907	-6.031190556	40.6		
T	36.707181420	-6.031181824	40.7		
T	36.707245829	-6.031177537	40.8		
T	36.707297647	-6.031196688	40.9		
T	36.707332952	-6.031209614	40.9		
T	36.707404445	-6.031240242	40.9		
T	36.707702305	-6.031395498	40.0		
T	36.708165766	-6.031647165	40.5		
T	36.709016279	-6.032089184	40.2		
T	36.709498424	-6.032341617	40.8		
T	36.709702459	-6.032448768	41.1		
